date,year,month,day,hour,well,tide,date_hw,hw
3/12/2015 2:00,2015,3,12,2,0.054,-0.231714286,3/12/2015 1:00,0.023384615
3/12/2015 3:00,2015,3,12,3,0.054,-0.061,3/12/2015 2:00,0.028714286
3/12/2015 4:00,2015,3,12,4,0.054,-0.186,3/12/2015 3:00,0.026333333
3/12/2015 5:00,2015,3,12,5,0.054,-0.462875,3/12/2015 4:00,0.028
3/12/2015 6:00,2015,3,12,6,0.054,-0.708105263,3/12/2015 5:00,0.026947368
3/12/2015 7:00,2015,3,12,7,0.054,-0.943619048,3/12/2015 6:00,0.026
3/12/2015 8:00,2015,3,12,8,0.054,-1.151833333,3/12/2015 7:00,0.026
3/12/2015 9:00,2015,3,12,9,0.054,-1.271,3/12/2015 8:00,0.013454545
3/12/2015 10:00,2015,3,12,10,0.054,-1.315285714,3/12/2015 9:00,0.005
3/12/2015 11:00,2015,3,12,11,0.054,-1.090615385,3/12/2015 10:00,-0.007
3/12/2015 12:00,2015,3,12,12,0.054,-0.793857143,3/12/2015 11:00,-0.002
3/12/2015 13:00,2015,3,12,13,0.054,-0.481333333,3/12/2015 12:00,-0.012
3/12/2015 14:00,2015,3,12,14,0.044,-0.210545455,3/12/2015 13:00,-0.012
3/12/2015 15:00,2015,3,12,15,0.044,-0.084,3/12/2015 14:00,-0.012
3/12/2015 16:00,2015,3,12,16,0.044,-0.249333333,3/12/2015 15:00,-0.007
3/12/2015 17:00,2015,3,12,17,0.044,-0.518307692,3/12/2015 16:00,-0.012
3/12/2015 18:00,2015,3,12,18,0.044,-0.7885,3/12/2015 17:00,-0.012
3/12/2015 19:00,2015,3,12,19,0.044,-1.002666667,3/12/2015 18:00,-0.018666667
3/12/2015 20:00,2015,3,12,20,0.044,-1.196,3/12/2015 19:00,-0.012
3/12/2015 21:00,2015,3,12,21,0.044,-1.326,3/12/2015 20:00,-0.027
3/12/2015 22:00,2015,3,12,22,0.044,-1.358,3/12/2015 21:00,-0.032
3/12/2015 23:00,2015,3,12,23,0.044,-1.236,3/12/2015 22:00,-0.037
3/13/2015 0:00,2015,3,13,0,0.044,-1.002923077,3/12/2015 23:00,-0.032
3/13/2015 1:00,2015,3,13,1,0.044,-0.686,3/13/2015 0:00,-0.037
3/13/2015 2:00,2015,3,13,2,0.034,-0.358666667,3/13/2015 1:00,-0.037
3/13/2015 3:00,2015,3,13,3,0.034,-0.073,3/13/2015 2:00,-0.042
3/13/2015 4:00,2015,3,13,4,0.034,0.047333333,3/13/2015 3:00,-0.032
3/13/2015 5:00,2015,3,13,5,0.034,-0.086909091,3/13/2015 4:00,-0.032
3/13/2015 6:00,2015,3,13,6,0.034,-0.287428571,3/13/2015 5:00,-0.032
3/13/2015 7:00,2015,3,13,7,0.034,-0.573857143,3/13/2015 6:00,-0.035333333
3/13/2015 8:00,2015,3,13,8,0.034,-0.787818182,3/13/2015 7:00,-0.042
3/13/2015 9:00,2015,3,13,9,0.034,-0.966833333,3/13/2015 8:00,-0.037
3/13/2015 10:00,2015,3,13,10,0.034,-1.122,3/13/2015 9:00,-0.042
3/13/2015 11:00,2015,3,13,11,0.034,-1.091714286,3/13/2015 10:00,-0.047
3/13/2015 12:00,2015,3,13,12,0.034,-0.879846154,3/13/2015 11:00,-0.052
3/13/2015 13:00,2015,3,13,13,0.034,-0.596833333,3/13/2015 12:00,-0.057
3/13/2015 14:00,2015,3,13,14,0.034,-0.320615385,3/13/2015 13:00,-0.052
3/13/2015 15:00,2015,3,13,15,0.024,-0.098222222,3/13/2015 14:00,-0.057
3/13/2015 16:00,2015,3,13,16,0.024,0.031777778,3/13/2015 15:00,-0.065333333
3/13/2015 17:00,2015,3,13,17,0.024,-0.044333333,3/13/2015 16:00,-0.067
3/13/2015 18:00,2015,3,13,18,0.024,-0.341,3/13/2015 17:00,-0.052
3/13/2015 19:00,2015,3,13,19,0.024,-0.513777778,3/13/2015 18:00,-0.062
3/13/2015 20:00,2015,3,13,20,0.024,-0.688666667,3/13/2015 19:00,-0.062
3/13/2015 21:00,2015,3,13,21,0.024,-1.002111111,3/13/2015 20:00,-0.052
3/13/2015 22:00,2015,3,13,22,0.024,-1.086526316,3/13/2015 21:00,-0.052
3/13/2015 23:00,2015,3,13,23,0.024,-1.224571429,3/13/2015 22:00,-0.052
3/14/2015 0:00,2015,3,14,0,0.014,-1.124,3/13/2015 23:00,-0.057
3/14/2015 1:00,2015,3,14,1,0.014,-0.872923077,3/14/2015 0:00,-0.057
3/14/2015 2:00,2015,3,14,2,0.014,-0.540666667,3/14/2015 1:00,-0.062
3/14/2015 3:00,2015,3,14,3,0.014,-0.2285,3/14/2015 2:00,-0.052
3/14/2015 4:00,2015,3,14,4,0.014,0.017333333,3/14/2015 3:00,-0.052
3/14/2015 5:00,2015,3,14,5,0.004,0.094,3/14/2015 4:00,-0.047
3/14/2015 6:00,2015,3,14,6,0.004,-0.087666667,3/14/2015 5:00,-0.052
3/14/2015 7:00,2015,3,14,7,0.004,-0.3835,3/14/2015 6:00,-0.042
3/14/2015 8:00,2015,3,14,8,0.004,-0.632666667,3/14/2015 7:00,-0.047
3/14/2015 9:00,2015,3,14,9,0.004,-0.883272727,3/14/2015 8:00,-0.047
3/14/2015 10:00,2015,3,14,10,0.004,-1.135,3/14/2015 9:00,-0.052
3/14/2015 11:00,2015,3,14,11,0.004,-1.318222222,3/14/2015 10:00,-0.052
3/14/2015 12:00,2015,3,14,12,0.004,-1.379333333,3/14/2015 11:00,-0.072
3/14/2015 13:00,2015,3,14,13,0.004,-1.199636364,3/14/2015 12:00,-0.072
3/14/2015 14:00,2015,3,14,14,-0.006,-0.928,3/14/2015 13:00,-0.082
3/14/2015 15:00,2015,3,14,15,-0.006,-0.623692308,3/14/2015 14:00,-0.077
3/14/2015 16:00,2015,3,14,16,-0.016,-0.400444444,3/14/2015 15:00,-0.072
3/14/2015 17:00,2015,3,14,17,-0.016,-0.306,3/14/2015 16:00,-0.082
3/14/2015 18:00,2015,3,14,18,-0.016,-0.451,3/14/2015 17:00,-0.077
3/14/2015 19:00,2015,3,14,19,-0.016,-0.723857143,3/14/2015 18:00,-0.082
3/14/2015 20:00,2015,3,14,20,-0.016,-1.006,3/14/2015 19:00,-0.082
3/14/2015 21:00,2015,3,14,21,-0.016,-1.227,3/14/2015 20:00,-0.082
3/14/2015 22:00,2015,3,14,22,-0.016,-1.426909091,3/14/2015 21:00,-0.082
3/14/2015 23:00,2015,3,14,23,-0.026,-1.636,3/14/2015 22:00,-0.082
3/15/2015 0:00,2015,3,15,0,-0.026,-1.782666667,3/14/2015 23:00,-0.082
3/15/2015 1:00,2015,3,15,1,-0.026,-1.746,3/15/2015 0:00,-0.082
3/15/2015 2:00,2015,3,15,2,-0.026,-1.516714286,3/15/2015 1:00,-0.092
3/15/2015 3:00,2015,3,15,3,-0.026,-1.167176471,3/15/2015 2:00,-0.095333333
3/15/2015 4:00,2015,3,15,4,-0.026,-0.800666667,3/15/2015 3:00,-0.102
3/15/2015 5:00,2015,3,15,5,-0.036,-0.510166667,3/15/2015 4:00,-0.102
3/15/2015 6:00,2015,3,15,6,-0.036,-0.321,3/15/2015 5:00,-0.107
3/15/2015 7:00,2015,3,15,7,-0.036,-0.426,3/15/2015 6:00,-0.112
3/15/2015 8:00,2015,3,15,8,-0.036,-0.677538462,3/15/2015 7:00,-0.112
3/15/2015 9:00,2015,3,15,9,-0.036,-0.941,3/15/2015 8:00,-0.112
3/15/2015 10:00,2015,3,15,10,-0.036,-1.193692308,3/15/2015 9:00,-0.118666667
3/15/2015 11:00,2015,3,15,11,-0.036,-1.417818182,3/15/2015 10:00,-0.122
3/15/2015 12:00,2015,3,15,12,-0.046,-1.5985,3/15/2015 11:00,-0.132
3/15/2015 13:00,2015,3,15,13,-0.046,-1.661,3/15/2015 12:00,-0.132
3/15/2015 14:00,2015,3,15,14,-0.066,-1.494571429,3/15/2015 13:00,-0.137
3/15/2015 15:00,2015,3,15,15,-0.066,-1.194571429,3/15/2015 14:00,-0.138666667
3/15/2015 16:00,2015,3,15,16,-0.066,-0.862,3/15/2015 15:00,-0.132
3/15/2015 17:00,2015,3,15,17,-0.076,-0.566833333,3/15/2015 16:00,-0.142
3/15/2015 18:00,2015,3,15,18,-0.086,-0.396,3/15/2015 17:00,-0.132
3/15/2015 19:00,2015,3,15,19,-0.086,-0.466,3/15/2015 18:00,-0.132
3/15/2015 20:00,2015,3,15,20,-0.086,-0.721,3/15/2015 19:00,-0.125333333
3/15/2015 21:00,2015,3,15,21,-0.086,-1.024,3/15/2015 20:00,-0.122
3/15/2015 22:00,2015,3,15,22,-0.086,-1.307538462,3/15/2015 21:00,-0.122
3/15/2015 23:00,2015,3,15,23,-0.086,-1.5685,3/15/2015 22:00,-0.132
3/16/2015 0:00,2015,3,16,0,-0.096,-1.803,3/15/2015 23:00,-0.132
3/16/2015 1:00,2015,3,16,1,-0.106,-1.996,3/16/2015 0:00,-0.132
3/16/2015 2:00,2015,3,16,2,-0.106,-2.03725,3/16/2015 1:00,-0.137
3/16/2015 3:00,2015,3,16,3,-0.106,-1.821384615,3/16/2015 2:00,-0.142
3/16/2015 4:00,2015,3,16,4,-0.106,-1.481555556,3/16/2015 3:00,-0.142
3/16/2015 5:00,2015,3,16,5,-0.106,-1.066588235,3/16/2015 4:00,-0.142
3/16/2015 6:00,2015,3,16,6,-0.106,-0.683333333,3/16/2015 5:00,-0.137
3/16/2015 7:00,2015,3,16,7,-0.116,-0.406,3/16/2015 6:00,-0.132
3/16/2015 8:00,2015,3,16,8,-0.116,-0.404888889,3/16/2015 7:00,-0.132
3/16/2015 9:00,2015,3,16,9,-0.116,-0.638307692,3/16/2015 8:00,-0.127
3/16/2015 10:00,2015,3,16,10,-0.116,-0.916,3/16/2015 9:00,-0.132
3/16/2015 11:00,2015,3,16,11,-0.116,-1.194333333,3/16/2015 10:00,-0.127
3/16/2015 12:00,2015,3,16,12,-0.116,-1.394571429,3/16/2015 11:00,-0.127
3/16/2015 13:00,2015,3,16,13,-0.116,-1.507666667,3/16/2015 12:00,-0.138666667
3/16/2015 14:00,2015,3,16,14,-0.116,-1.474571429,3/16/2015 13:00,-0.132
3/16/2015 15:00,2015,3,16,15,-0.126,-1.302363636,3/16/2015 14:00,-0.128666667
3/16/2015 16:00,2015,3,16,16,-0.126,-0.9985,3/16/2015 15:00,-0.127
3/16/2015 17:00,2015,3,16,17,-0.136,-0.658142857,3/16/2015 16:00,-0.127
3/16/2015 18:00,2015,3,16,18,-0.136,-0.328941176,3/16/2015 17:00,-0.117
3/16/2015 19:00,2015,3,16,19,-0.136,-0.07475,3/16/2015 18:00,-0.117
3/16/2015 20:00,2015,3,16,20,-0.136,-0.103777778,3/16/2015 19:00,-0.112
3/16/2015 21:00,2015,3,16,21,-0.136,-0.354571429,3/16/2015 20:00,-0.112
3/16/2015 22:00,2015,3,16,22,-0.136,-0.671333333,3/16/2015 21:00,-0.112
3/16/2015 23:00,2015,3,16,23,-0.136,-0.971714286,3/16/2015 22:00,-0.112
3/17/2015 0:00,2015,3,17,0,-0.136,-1.2385,3/16/2015 23:00,-0.112
3/17/2015 1:00,2015,3,17,1,-0.136,-1.484181818,3/17/2015 0:00,-0.112
3/17/2015 2:00,2015,3,17,2,-0.136,-1.676,3/17/2015 1:00,-0.112
3/17/2015 3:00,2015,3,17,3,-0.136,-1.641,3/17/2015 2:00,-0.112
3/17/2015 4:00,2015,3,17,4,-0.136,-1.38,3/17/2015 3:00,-0.117
3/17/2015 5:00,2015,3,17,5,-0.136,-1.010736842,3/17/2015 4:00,-0.117
3/17/2015 6:00,2015,3,17,6,-0.136,-0.556,3/17/2015 5:00,-0.122
3/17/2015 7:00,2015,3,17,7,-0.136,-0.181714286,3/17/2015 6:00,-0.122
3/17/2015 8:00,2015,3,17,8,-0.136,0.054,3/17/2015 7:00,-0.117
3/17/2015 9:00,2015,3,17,9,-0.136,-0.071714286,3/17/2015 8:00,-0.112
3/17/2015 10:00,2015,3,17,10,-0.136,-0.392875,3/17/2015 9:00,-0.112
3/17/2015 11:00,2015,3,17,11,-0.136,-0.726,3/17/2015 10:00,-0.112
3/17/2015 12:00,2015,3,17,12,-0.136,-0.991,3/17/2015 11:00,-0.117
3/17/2015 13:00,2015,3,17,13,-0.136,-1.221,3/17/2015 12:00,-0.122
3/17/2015 14:00,2015,3,17,14,-0.146,-1.413777778,3/17/2015 13:00,-0.122
3/17/2015 15:00,2015,3,17,15,-0.146,-1.518,3/17/2015 14:00,-0.1145
3/17/2015 16:00,2015,3,17,16,-0.146,-1.386,3/17/2015 15:00,-0.102
3/17/2015 17:00,2015,3,17,17,-0.146,-1.058222222,3/17/2015 16:00,-0.102
3/17/2015 18:00,2015,3,17,18,-0.146,-0.629529412,3/17/2015 17:00,-0.082
3/17/2015 19:00,2015,3,17,19,-0.146,-0.267764706,3/17/2015 18:00,-0.082
3/17/2015 20:00,2015,3,17,20,-0.146,0.034833333,3/17/2015 19:00,-0.082
3/17/2015 21:00,2015,3,17,21,-0.146,0.029,3/17/2015 20:00,-0.082
3/17/2015 22:00,2015,3,17,22,-0.146,-0.246714286,3/17/2015 21:00,-0.077
3/17/2015 23:00,2015,3,17,23,-0.146,-0.582428571,3/17/2015 22:00,-0.082
3/18/2015 0:00,2015,3,18,0,-0.146,-0.898857143,3/17/2015 23:00,-0.082
3/18/2015 1:00,2015,3,18,1,-0.146,-1.196714286,3/18/2015 0:00,-0.082
3/18/2015 2:00,2015,3,18,2,-0.146,-1.466,3/18/2015 1:00,-0.077
3/18/2015 3:00,2015,3,18,3,-0.146,-1.66225,3/18/2015 2:00,-0.082
3/18/2015 4:00,2015,3,18,4,-0.146,-1.606909091,3/18/2015 3:00,-0.082
3/18/2015 5:00,2015,3,18,5,-0.146,-1.305375,3/18/2015 4:00,-0.082
3/18/2015 6:00,2015,3,18,6,-0.146,-0.850285714,3/18/2015 5:00,-0.087
3/18/2015 7:00,2015,3,18,7,-0.146,-0.332,3/18/2015 6:00,-0.087
3/18/2015 8:00,2015,3,18,8,-0.146,0.116777778,3/18/2015 7:00,-0.082
3/18/2015 9:00,2015,3,18,9,-0.146,0.404,3/18/2015 8:00,-0.077
3/18/2015 10:00,2015,3,18,10,-0.146,0.265764706,3/18/2015 9:00,-0.077
3/18/2015 11:00,2015,3,18,11,-0.146,-0.114125,3/18/2015 10:00,-0.077
3/18/2015 12:00,2015,3,18,12,-0.146,-0.469125,3/18/2015 11:00,-0.077
3/18/2015 13:00,2015,3,18,13,-0.146,-0.777538462,3/18/2015 12:00,-0.082
3/18/2015 14:00,2015,3,18,14,-0.146,-1.058307692,3/18/2015 13:00,-0.087
3/18/2015 15:00,2015,3,18,15,-0.146,-1.291454545,3/18/2015 14:00,-0.082
3/18/2015 16:00,2015,3,18,16,-0.146,-1.444333333,3/18/2015 15:00,-0.072
3/18/2015 17:00,2015,3,18,17,-0.146,-1.314571429,3/18/2015 16:00,-0.077
3/18/2015 18:00,2015,3,18,18,-0.146,-0.939157895,3/18/2015 17:00,-0.082
3/18/2015 19:00,2015,3,18,19,-0.146,-0.4775,3/18/2015 18:00,-0.067
3/18/2015 20:00,2015,3,18,20,-0.146,0.004952381,3/18/2015 19:00,-0.072
3/18/2015 21:00,2015,3,18,21,-0.146,0.384,3/18/2015 20:00,-0.072
3/18/2015 22:00,2015,3,18,22,-0.146,0.354,3/18/2015 21:00,-0.072
3/18/2015 23:00,2015,3,18,23,-0.136,0.036352941,3/18/2015 22:00,-0.077
3/19/2015 0:00,2015,3,19,0,-0.126,-0.344333333,3/18/2015 23:00,-0.082
3/19/2015 1:00,2015,3,19,1,-0.126,-0.707875,3/19/2015 0:00,-0.077
3/19/2015 2:00,2015,3,19,2,-0.126,-1.032428571,3/19/2015 1:00,-0.082
3/19/2015 3:00,2015,3,19,3,-0.126,-1.324461538,3/19/2015 2:00,-0.082
3/19/2015 4:00,2015,3,19,4,-0.126,-1.5435,3/19/2015 3:00,-0.082
3/19/2015 5:00,2015,3,19,5,-0.126,-1.469333333,3/19/2015 4:00,-0.082
3/19/2015 6:00,2015,3,19,6,-0.126,-1.108105263,3/19/2015 5:00,-0.092
3/19/2015 7:00,2015,3,19,7,-0.126,-0.611833333,3/19/2015 6:00,-0.092
3/19/2015 8:00,2015,3,19,8,-0.126,-0.067304348,3/19/2015 7:00,-0.092
3/19/2015 9:00,2015,3,19,9,-0.126,0.383375,3/19/2015 8:00,-0.092
3/19/2015 10:00,2015,3,19,10,-0.116,0.584,3/19/2015 9:00,-0.087
3/19/2015 11:00,2015,3,19,11,-0.116,0.319882353,3/19/2015 10:00,-0.082
3/19/2015 12:00,2015,3,19,12,-0.116,-0.064333333,3/19/2015 11:00,-0.087
3/19/2015 13:00,2015,3,19,13,-0.116,-0.419333333,3/19/2015 12:00,-0.092
3/19/2015 14:00,2015,3,19,14,-0.116,-0.75975,3/19/2015 13:00,-0.092
3/19/2015 15:00,2015,3,19,15,-0.106,-1.106714286,3/19/2015 14:00,-0.098666667
3/19/2015 16:00,2015,3,19,16,-0.106,-1.373,3/19/2015 15:00,-0.092
3/19/2015 17:00,2015,3,19,17,-0.106,-1.5585,3/19/2015 16:00,-0.092
3/19/2015 18:00,2015,3,19,18,-0.106,-1.39475,3/19/2015 17:00,-0.097
3/19/2015 19:00,2015,3,19,19,-0.106,-0.963727273,3/19/2015 18:00,-0.102
3/19/2015 20:00,2015,3,19,20,-0.106,-0.400583333,3/19/2015 19:00,-0.102
3/19/2015 21:00,2015,3,19,21,-0.106,0.151,3/19/2015 20:00,-0.102
3/19/2015 22:00,2015,3,19,22,-0.106,0.518545455,3/19/2015 21:00,-0.102
3/19/2015 23:00,2015,3,19,23,-0.106,0.439384615,3/19/2015 22:00,-0.102
3/20/2015 0:00,2015,3,20,0,-0.106,0.079555556,3/19/2015 23:00,-0.102
3/20/2015 1:00,2015,3,20,1,-0.106,-0.318941176,3/20/2015 0:00,-0.102
3/20/2015 2:00,2015,3,20,2,-0.106,-0.711882353,3/20/2015 1:00,-0.102
3/20/2015 3:00,2015,3,20,3,-0.096,-1.056,3/20/2015 2:00,-0.102
3/20/2015 4:00,2015,3,20,4,-0.096,-1.342153846,3/20/2015 3:00,-0.097
3/20/2015 5:00,2015,3,20,5,-0.096,-1.557111111,3/20/2015 4:00,-0.092
3/20/2015 6:00,2015,3,20,6,-0.096,-1.476769231,3/20/2015 5:00,-0.092
3/20/2015 7:00,2015,3,20,7,-0.096,-1.113894737,3/20/2015 6:00,-0.092
3/20/2015 8:00,2015,3,20,8,-0.096,-0.581416667,3/20/2015 7:00,-0.092
3/20/2015 9:00,2015,3,20,9,-0.096,-0.051714286,3/20/2015 8:00,-0.092
3/20/2015 10:00,2015,3,20,10,-0.096,0.396352941,3/20/2015 9:00,-0.092
3/20/2015 11:00,2015,3,20,11,-0.096,0.545,3/20/2015 10:00,-0.087
3/20/2015 12:00,2015,3,20,12,-0.096,0.232421053,3/20/2015 11:00,-0.097
3/20/2015 13:00,2015,3,20,13,-0.096,-0.171,3/20/2015 12:00,-0.107
3/20/2015 14:00,2015,3,20,14,-0.096,-0.530666667,3/20/2015 13:00,-0.122
3/20/2015 15:00,2015,3,20,15,-0.096,-0.874,3/20/2015 14:00,-0.105333333
3/20/2015 16:00,2015,3,20,16,-0.096,-1.21,3/20/2015 15:00,-0.107
3/20/2015 17:00,2015,3,20,17,-0.096,-1.527666667,3/20/2015 16:00,-0.107
3/20/2015 18:00,2015,3,20,18,-0.096,-1.708857143,3/20/2015 17:00,-0.112
3/20/2015 19:00,2015,3,20,19,-0.096,-1.516,3/20/2015 18:00,-0.115333333
3/20/2015 20:00,2015,3,20,20,-0.096,-1.065090909,3/20/2015 19:00,-0.112
3/20/2015 21:00,2015,3,20,21,-0.096,-0.4704,3/20/2015 20:00,-0.117
3/20/2015 22:00,2015,3,20,22,-0.096,0.0615,3/20/2015 21:00,-0.122
3/20/2015 23:00,2015,3,20,23,-0.096,0.391777778,3/20/2015 22:00,-0.117
3/21/2015 0:00,2015,3,21,0,-0.096,0.250875,3/20/2015 23:00,-0.112
3/21/2015 1:00,2015,3,21,1,-0.096,-0.107875,3/21/2015 0:00,-0.117
3/21/2015 2:00,2015,3,21,2,-0.096,-0.491555556,3/21/2015 1:00,-0.112
3/21/2015 3:00,2015,3,21,3,-0.096,-0.8635,3/21/2015 2:00,-0.112
3/21/2015 4:00,2015,3,21,4,-0.096,-1.188,3/21/2015 3:00,-0.112
3/21/2015 5:00,2015,3,21,5,-0.096,-1.460615385,3/21/2015 4:00,-0.112
3/21/2015 6:00,2015,3,21,6,-0.096,-1.65475,3/21/2015 5:00,-0.112
3/21/2015 7:00,2015,3,21,7,-0.096,-1.5335,3/21/2015 6:00,-0.112
3/21/2015 8:00,2015,3,21,8,-0.096,-1.142315789,3/21/2015 7:00,-0.112
3/21/2015 9:00,2015,3,21,9,-0.096,-0.596833333,3/21/2015 8:00,-0.107
3/21/2015 10:00,2015,3,21,10,-0.096,-0.040090909,3/21/2015 9:00,-0.102
3/21/2015 11:00,2015,3,21,11,-0.096,0.365538462,3/21/2015 10:00,-0.102
3/21/2015 12:00,2015,3,21,12,-0.096,0.366727273,3/21/2015 11:00,-0.107
3/21/2015 13:00,2015,3,21,13,-0.096,0.046352941,3/21/2015 12:00,-0.117
3/21/2015 14:00,2015,3,21,14,-0.096,-0.333222222,3/21/2015 13:00,-0.132
3/21/2015 15:00,2015,3,21,15,-0.096,-0.69975,3/21/2015 14:00,-0.127
3/21/2015 16:00,2015,3,21,16,-0.096,-1.020285714,3/21/2015 15:00,-0.127
3/21/2015 17:00,2015,3,21,17,-0.096,-1.337333333,3/21/2015 16:00,-0.127
3/21/2015 18:00,2015,3,21,18,-0.096,-1.606,3/21/2015 17:00,-0.127
3/21/2015 19:00,2015,3,21,19,-0.106,-1.754571429,3/21/2015 18:00,-0.132
3/21/2015 20:00,2015,3,21,20,-0.106,-1.521,3/21/2015 19:00,-0.132
3/21/2015 21:00,2015,3,21,21,-0.106,-1.046869565,3/21/2015 20:00,-0.132
3/21/2015 22:00,2015,3,21,22,-0.106,-0.437304348,3/21/2015 21:00,-0.132
3/21/2015 23:00,2015,3,21,23,-0.106,0.108761905,3/21/2015 22:00,-0.132
3/22/2015 0:00,2015,3,22,0,-0.106,0.43025,3/21/2015 23:00,-0.132
3/22/2015 1:00,2015,3,22,1,-0.106,0.265666667,3/22/2015 0:00,-0.132
3/22/2015 2:00,2015,3,22,2,-0.106,-0.124823529,3/22/2015 1:00,-0.132
3/22/2015 3:00,2015,3,22,3,-0.106,-0.530444444,3/22/2015 2:00,-0.132
3/22/2015 4:00,2015,3,22,4,-0.106,-0.886666667,3/22/2015 3:00,-0.132
3/22/2015 5:00,2015,3,22,5,-0.106,-1.204,3/22/2015 4:00,-0.132
3/22/2015 6:00,2015,3,22,6,-0.106,-1.479846154,3/22/2015 5:00,-0.127
3/22/2015 7:00,2015,3,22,7,-0.106,-1.64975,3/22/2015 6:00,-0.122
3/22/2015 8:00,2015,3,22,8,-0.106,-1.421294118,3/22/2015 7:00,-0.122
3/22/2015 9:00,2015,3,22,9,-0.106,-0.980090909,3/22/2015 8:00,-0.122
3/22/2015 10:00,2015,3,22,10,-0.106,-0.429043478,3/22/2015 9:00,-0.122
3/22/2015 11:00,2015,3,22,11,-0.106,0.087333333,3/22/2015 10:00,-0.122
3/22/2015 12:00,2015,3,22,12,-0.106,0.452181818,3/22/2015 11:00,-0.122
3/22/2015 13:00,2015,3,22,13,-0.106,0.355428571,3/22/2015 12:00,-0.122
3/22/2015 14:00,2015,3,22,14,-0.106,-0.0085,3/22/2015 13:00,-0.112
3/22/2015 15:00,2015,3,22,15,-0.106,-0.404888889,3/22/2015 14:00,-0.112
3/22/2015 16:00,2015,3,22,16,-0.106,-0.782923077,3/22/2015 15:00,-0.117
3/22/2015 17:00,2015,3,22,17,-0.106,-1.126714286,3/22/2015 16:00,-0.132
3/22/2015 18:00,2015,3,22,18,-0.116,-1.438666667,3/22/2015 17:00,-0.127
3/22/2015 19:00,2015,3,22,19,-0.116,-1.701454545,3/22/2015 18:00,-0.138666667
3/22/2015 20:00,2015,3,22,20,-0.126,-1.699333333,3/22/2015 19:00,-0.142
3/22/2015 21:00,2015,3,22,21,-0.126,-1.3555,3/22/2015 20:00,-0.152
3/22/2015 22:00,2015,3,22,22,-0.126,-0.835130435,3/22/2015 21:00,-0.152
3/22/2015 23:00,2015,3,22,23,-0.126,-0.246,3/22/2015 22:00,-0.157
3/23/2015 0:00,2015,3,23,0,-0.126,0.249882353,3/22/2015 23:00,-0.157
3/23/2015 1:00,2015,3,23,1,-0.126,0.491142857,3/23/2015 0:00,-0.157
3/23/2015 2:00,2015,3,23,2,-0.126,0.296941176,3/23/2015 1:00,-0.162
3/23/2015 3:00,2015,3,23,3,-0.126,-0.108631579,3/23/2015 2:00,-0.152
3/23/2015 4:00,2015,3,23,4,-0.126,-0.50975,3/23/2015 3:00,-0.157
3/23/2015 5:00,2015,3,23,5,-0.126,-0.854125,3/23/2015 4:00,-0.152
3/23/2015 6:00,2015,3,23,6,-0.126,-1.161,3/23/2015 5:00,-0.152
3/23/2015 7:00,2015,3,23,7,-0.126,-1.391,3/23/2015 6:00,-0.152
3/23/2015 8:00,2015,3,23,8,-0.126,-1.499333333,3/23/2015 7:00,-0.152
3/23/2015 9:00,2015,3,23,9,-0.126,-1.266588235,3/23/2015 8:00,-0.147
3/23/2015 10:00,2015,3,23,10,-0.126,-0.805545455,3/23/2015 9:00,-0.142
3/23/2015 11:00,2015,3,23,11,-0.126,-0.271,3/23/2015 10:00,-0.137
3/23/2015 12:00,2015,3,23,12,-0.126,0.186777778,3/23/2015 11:00,-0.1245
3/23/2015 13:00,2015,3,23,13,-0.126,0.448545455,3/23/2015 12:00,-0.1195
3/23/2015 14:00,2015,3,23,14,-0.126,0.212235294,3/23/2015 13:00,-0.118
3/23/2015 15:00,2015,3,23,15,-0.126,-0.2035,3/23/2015 14:00,-0.118
3/23/2015 16:00,2015,3,23,16,-0.126,-0.608857143,3/23/2015 15:00,-0.112
3/23/2015 17:00,2015,3,23,17,-0.136,-0.963647059,3/23/2015 16:00,-0.127
3/23/2015 18:00,2015,3,23,18,-0.136,-1.2835,3/23/2015 17:00,-0.138666667
3/23/2015 19:00,2015,3,23,19,-0.136,-1.537,3/23/2015 18:00,-0.147
3/23/2015 20:00,2015,3,23,20,-0.136,-1.714571429,3/23/2015 19:00,-0.152
3/23/2015 21:00,2015,3,23,21,-0.136,-1.604571429,3/23/2015 20:00,-0.158666667
3/23/2015 22:00,2015,3,23,22,-0.136,-1.235473684,3/23/2015 21:00,-0.162
3/23/2015 23:00,2015,3,23,23,-0.136,-0.733826087,3/23/2015 22:00,-0.162
3/24/2015 0:00,2015,3,24,0,-0.136,-0.200545455,3/23/2015 23:00,-0.162
3/24/2015 1:00,2015,3,24,1,-0.136,0.236,3/24/2015 0:00,-0.162
3/24/2015 2:00,2015,3,24,2,-0.136,0.396222222,3/24/2015 1:00,-0.162
3/24/2015 3:00,2015,3,24,3,-0.136,0.143375,3/24/2015 2:00,-0.152
3/24/2015 4:00,2015,3,24,4,-0.136,-0.216588235,3/24/2015 3:00,-0.157
3/24/2015 5:00,2015,3,24,5,-0.136,-0.597333333,3/24/2015 4:00,-0.152
3/24/2015 6:00,2015,3,24,6,-0.136,-0.909571429,3/24/2015 5:00,-0.152
3/24/2015 7:00,2015,3,24,7,-0.136,-1.192153846,3/24/2015 6:00,-0.152
3/24/2015 8:00,2015,3,24,8,-0.136,-1.393777778,3/24/2015 7:00,-0.152
3/24/2015 9:00,2015,3,24,9,-0.136,-1.336,3/24/2015 8:00,-0.152
